Date,Visitor,G,Home,G,,Att.,LOG,Notes
3/11/2018,Dallas Stars,1,Pittsburgh Penguins,3,,18637,2:29,
3/12/2018,St. Louis Blues,4,Anaheim Ducks,2,,16312,2:16,
3/12/2018,Montreal Canadiens,2,Columbus Blue Jackets,5,,15864,2:25,
3/12/2018,Ottawa Senators,5,Florida Panthers,3,,11585,2:42,
3/12/2018,Vancouver Canucks,0,Los Angeles Kings,3,,18230,2:28,
3/12/2018,Carolina Hurricanes,3,New York Rangers,6,,17679,2:35,
3/12/2018,Vegas Golden Knights,3,Philadelphia Flyers,2,,19723,2:28,
3/12/2018,Detroit Red Wings,3,San Jose Sharks,5,,17199,2:25,
3/12/2018,Winnipeg Jets,2,Washington Capitals,3,OT,18506,2:43,
3/13/2018,Los Angeles Kings,3,Arizona Coyotes,4,SO,11346,2:52,
3/13/2018,Boston Bruins,6,Carolina Hurricanes,4,,13081,2:40,
3/13/2018,Edmonton Oilers,0,Calgary Flames,1,,19289,2:23,
3/13/2018,Colorado Avalanche,5,Minnesota Wild,1,,19171,2:32,
3/13/2018,Dallas Stars,2,Montreal Canadiens,4,,21302,2:40,
3/13/2018,Winnipeg Jets,1,Nashville Predators,3,,17534,2:47,
3/13/2018,Ottawa Senators,7,Tampa Bay Lightning,4,,19092,2:36,
3/14/2018,Vancouver Canucks,0,Anaheim Ducks,3,,16561,2:26,
3/14/2018,San Jose Sharks,4,Edmonton Oilers,3,OT,18347,2:36,
3/14/2018,Pittsburgh Penguins,3,New York Rangers,4,OT,17379,2:30,
3/14/2018,Dallas Stars,5,Toronto Maple Leafs,6,SO,18918,2:50,
3/14/2018,New Jersey Devils,8,Vegas Golden Knights,3,,18420,2:32,
3/15/2018,Nashville Predators,3,Arizona Coyotes,2,,14527,2:31,
3/15/2018,Toronto Maple Leafs,5,Buffalo Sabres,2,,19070,2:30,
3/15/2018,Boston Bruins,0,Florida Panthers,3,,16067,2:35,
3/15/2018,Detroit Red Wings,1,Los Angeles Kings,4,,18230,2:29,
3/15/2018,Pittsburgh Penguins,5,Montreal Canadiens,3,,21302,2:27,
3/15/2018,Washington Capitals,7,New York Islanders,3,,10740,2:27,
3/15/2018,Columbus Blue Jackets,5,Philadelphia Flyers,3,,19354,2:24,
3/15/2018,Colorado Avalanche,4,St. Louis Blues,1,,18885,2:22,
3/15/2018,Chicago Blackhawks,2,Winnipeg Jets,6,,15321,2:29,
3/16/2018,Detroit Red Wings,2,Anaheim Ducks,4,,17243,2:40,
3/16/2018,San Jose Sharks,7,Calgary Flames,4,,19196,2:35,
3/16/2018,Nashville Predators,4,Colorado Avalanche,2,,17273,2:25,
3/16/2018,Dallas Stars,2,Ottawa Senators,3,OT,15842,2:35,
3/16/2018,Minnesota Wild,4,Vegas Golden Knights,2,,18295,2:25,
3/16/2018,New York Islanders,3,Washington Capitals,6,,18506,2:40,
3/17/2018,Minnesota Wild,3,Arizona Coyotes,1,,13735,2:25,
3/17/2018,Chicago Blackhawks,3,Buffalo Sabres,5,,19070,2:30,
3/17/2018,Philadelphia Flyers,4,Carolina Hurricanes,2,,14805,2:22,
3/17/2018,Ottawa Senators,1,Columbus Blue Jackets,2,,17612,2:21,
3/17/2018,Edmonton Oilers,4,Florida Panthers,2,,14192,2:29,
3/17/2018,New Jersey Devils,3,Los Angeles Kings,0,,18230,2:33,
3/17/2018,New York Rangers,3,St. Louis Blues,4,OT,18975,2:36,
3/17/2018,Boston Bruins,3,Tampa Bay Lightning,0,,19092,2:22,
3/17/2018,Montreal Canadiens,0,Toronto Maple Leafs,4,,19364,2:33,
3/17/2018,San Jose Sharks,5,Vancouver Canucks,3,,18332,2:32,
3/18/2018,New Jersey Devils,2,Anaheim Ducks,4,,16401,2:34,
3/18/2018,St. Louis Blues,5,Chicago Blackhawks,4,OT,21687,2:43,
3/18/2018,Detroit Red Wings,1,Colorado Avalanche,5,,18032,2:30,
3/18/2018,Carolina Hurricanes,4,New York Islanders,3,,10688,2:29,
3/18/2018,Washington Capitals,3,Philadelphia Flyers,6,,19687,2:31,
3/18/2018,Edmonton Oilers,1,Tampa Bay Lightning,3,,19092,2:23,
3/18/2018,Calgary Flames,0,Vegas Golden Knights,4,,18075,2:28,
3/18/2018,Dallas Stars,2,Winnipeg Jets,4,,15321,2:31,
3/19/2018,Calgary Flames,2,Arizona Coyotes,5,,13288,2:30,
3/19/2018,Columbus Blue Jackets,5,Boston Bruins,4,OT,17565,2:34,
3/19/2018,Nashville Predators,4,Buffalo Sabres,0,,17507,2:24,
3/19/2018,Los Angeles Kings,4,Minnesota Wild,3,OT,19081,2:36,
3/19/2018,Florida Panthers,2,Montreal Canadiens,0,,21302,2:31,
3/20/2018,Edmonton Oilers,7,Carolina Hurricanes,3,,10554,2:16,
3/20/2018,Colorado Avalanche,5,Chicago Blackhawks,1,,21633,2:32,
3/20/2018,Philadelphia Flyers,4,Detroit Red Wings,5,SO,19515,2:44,at Little Caesars Arena (Detroit MI)
3/20/2018,Pittsburgh Penguins,1,New York Islanders,4,,10442,2:30,
3/20/2018,Columbus Blue Jackets,5,New York Rangers,3,,17194,2:28,
3/20/2018,Florida Panthers,7,Ottawa Senators,2,,14434,2:39,
3/20/2018,New Jersey Devils,2,San Jose Sharks,6,,17209,2:31,
3/20/2018,Toronto Maple Leafs,3,Tampa Bay Lightning,4,,19092,2:28,
3/20/2018,Vancouver Canucks,1,Vegas Golden Knights,4,,18214,2:26,
3/20/2018,Los Angeles Kings,1,Winnipeg Jets,2,OT,15321,2:29,
3/20/2018,Dallas Stars,3,Washington Capitals,4,,18506,2:38,
3/21/2018,Arizona Coyotes,4,Buffalo Sabres,1,,17029,2:32,
3/21/2018,Anaheim Ducks,4,Calgary Flames,0,,19059,2:23,
3/21/2018,Montreal Canadiens,3,Pittsburgh Penguins,5,,18574,2:37,
3/21/2018,Boston Bruins,1,St. Louis Blues,2,OT,18423,2:26,
3/22/2018,Arizona Coyotes,5,Carolina Hurricanes,6,,10535,2:37,
3/22/2018,Florida Panthers,0,Columbus Blue Jackets,4,,16919,2:31,
3/22/2018,Vancouver Canucks,5,Chicago Blackhawks,2,,21526,2:26,
3/22/2018,Los Angeles Kings,7,Colorado Avalanche,1,,17071,2:26,
3/22/2018,Washington Capitals,1,Detroit Red Wings,0,,19515,2:31,at Little Caesars Arena (Detroit MI)
3/22/2018,Toronto Maple Leafs,5,Nashville Predators,2,,17550,2:33,
3/22/2018,Tampa Bay Lightning,7,New York Islanders,6,,10354,2:33,
3/22/2018,Edmonton Oilers,6,Ottawa Senators,2,,16538,2:28,
3/22/2018,New York Rangers,3,Philadelphia Flyers,4,,19584,2:26,
3/22/2018,Vegas Golden Knights,1,San Jose Sharks,2,OT,17562,2:29,
3/23/2018,Montreal Canadiens,3,Buffalo Sabres,0,,18594,2:21,
3/23/2018,Boston Bruins,3,Dallas Stars,2,,18532,2:34,
3/23/2018,New Jersey Devils,4,Pittsburgh Penguins,3,OT,18658,2:39,
3/23/2018,Vancouver Canucks,1,St. Louis Blues,4,,17724,2:30,
3/23/2018,Anaheim Ducks,2,Winnipeg Jets,3,OT,15321,2:34,
3/24/2018,St. Louis Blues,2,Columbus Blue Jackets,1,,19080,2:26,
3/24/2018,Vegas Golden Knights,1,Colorado Avalanche,2,SO,18042,2:38,
3/24/2018,Los Angeles Kings,2,Edmonton Oilers,3,,18347,2:16,
3/24/2018,Arizona Coyotes,2,Florida Panthers,4,,14905,2:33,
3/24/2018,Nashville Predators,1,Minnesota Wild,4,,19303,2:31,
3/24/2018,Washington Capitals,6,Montreal Canadiens,4,,21302,2:37,
3/24/2018,Tampa Bay Lightning,1,New Jersey Devils,2,,16514,2:33,
3/24/2018,Chicago Blackhawks,3,New York Islanders,1,,13091,2:14,
3/24/2018,Buffalo Sabres,1,New York Rangers,5,,18006,2:24,
3/24/2018,Carolina Hurricanes,5,Ottawa Senators,2,,16555,2:28,
3/24/2018,Calgary Flames,1,San Jose Sharks,5,,17562,2:33,
3/24/2018,Detroit Red Wings,3,Toronto Maple Leafs,4,,19154,2:43,
3/25/2018,Vancouver Canucks,4,Dallas Stars,1,,18112,2:22,
3/25/2018,Anaheim Ducks,5,Edmonton Oilers,4,OT,18347,2:30,
3/25/2018,Boston Bruins,2,Minnesota Wild,1,OT,19183,2:33,
3/25/2018,Philadelphia Flyers,4,Pittsburgh Penguins,5,OT,18655,2:27,
3/25/2018,Nashville Predators,4,Winnipeg Jets,5,SO,15321,2:56,
3/26/2018,Ottawa Senators,1,Carolina Hurricanes,4,,10817,2:15,
3/26/2018,San Jose Sharks,4,Chicago Blackhawks,3,SO,21712,2:37,
3/26/2018,Calgary Flames,0,Los Angeles Kings,3,,18230,2:31,
3/26/2018,Detroit Red Wings,2,Montreal Canadiens,4,,21302,2:30,
3/26/2018,Florida Panthers,3,New York Islanders,0,,10951,2:45,
3/26/2018,Washington Capitals,4,New York Rangers,2,,18006,2:26,
3/26/2018,Arizona Coyotes,4,Tampa Bay Lightning,1,,19092,2:31,
3/26/2018,Buffalo Sabres,3,Toronto Maple Leafs,2,,19108,2:23,
3/26/2018,Colorado Avalanche,1,Vegas Golden Knights,4,,18326,2:27,
3/27/2018,Philadelphia Flyers,2,Dallas Stars,3,OT,17247,2:36,
3/27/2018,Pittsburgh Penguins,2,Detroit Red Wings,5,,19515,2:29,at Little Caesars Arena (Detroit MI)
3/27/2018,Columbus Blue Jackets,7,Edmonton Oilers,3,,18347,2:33,
3/27/2018,Carolina Hurricanes,3,New Jersey Devils,4,,15521,2:33,
3/27/2018,Minnesota Wild,1,Nashville Predators,2,SO,17424,2:47,
3/27/2018,New York Islanders,4,Ottawa Senators,3,,15284,2:26,
3/27/2018,San Jose Sharks,2,St. Louis Blues,3,OT,18947,2:29,
3/27/2018,Anaheim Ducks,1,Vancouver Canucks,4,,18405,2:22,
3/27/2018,Boston Bruins,4,Winnipeg Jets,5,SO,15321,3:16,
3/28/2018,Philadelphia Flyers,2,Colorado Avalanche,1,,16320,2:17,
3/28/2018,Florida Panthers,3,Toronto Maple Leafs,4,,18893,2:34,
3/28/2018,Arizona Coyotes,3,Vegas Golden Knights,2,,18121,2:28,
3/28/2018,New York Rangers,2,Washington Capitals,3,OT,18506,2:37,
3/29/2018,Tampa Bay Lightning,2,Boston Bruins,4,,17565,2:50,
3/29/2018,Detroit Red Wings,6,Buffalo Sabres,3,,18493,2:33,
3/29/2018,Columbus Blue Jackets,5,Calgary Flames,1,,18967,2:26,
3/29/2018,Winnipeg Jets,2,Chicago Blackhawks,6,,21839,2:24,
3/29/2018,Arizona Coyotes,2,Los Angeles Kings,4,,18230,2:29,
3/29/2018,Dallas Stars,2,Minnesota Wild,5,,19350,2:49,
3/29/2018,Pittsburgh Penguins,4,New Jersey Devils,3,OT,16514,2:34,
3/29/2018,San Jose Sharks,3,Nashville Predators,5,,17543,2:41,
3/29/2018,Florida Panthers,2,Ottawa Senators,3,OT,15095,2:33,
3/29/2018,Edmonton Oilers,1,Vancouver Canucks,2,,17883,2:20,
3/30/2018,Los Angeles Kings,1,Anaheim Ducks,2,OT,17473,2:32,
3/30/2018,Chicago Blackhawks,0,Colorado Avalanche,5,,17985,2:25,
3/30/2018,Toronto Maple Leafs,5,New York Islanders,4,,13018,2:29,
3/30/2018,Tampa Bay Lightning,7,New York Rangers,3,,18006,2:43,
3/30/2018,St. Louis Blues,3,Vegas Golden Knights,4,OT,18191,2:30,
3/30/2018,Carolina Hurricanes,4,Washington Capitals,1,,18506,2:22,
3/31/2018,St. Louis Blues,0,Arizona Coyotes,6,,17380,2:39,
3/31/2018,Florida Panthers,1,Boston Bruins,5,,17565,2:43,
3/31/2018,New York Rangers,2,Carolina Hurricanes,1,,14993,2:28,
3/31/2018,Edmonton Oilers,2,Calgary Flames,3,,19289,2:33,
3/31/2018,Minnesota Wild,1,Dallas Stars,4,,18532,2:32,
3/31/2018,Ottawa Senators,0,Detroit Red Wings,2,,19515,2:31,at Little Caesars Arena (Detroit MI)
3/31/2018,New York Islanders,3,New Jersey Devils,4,,16514,2:36,
3/31/2018,Buffalo Sabres,7,Nashville Predators,4,,17551,2:38,
3/31/2018,Montreal Canadiens,2,Pittsburgh Penguins,5,,18636,2:26,
3/31/2018,Winnipeg Jets,3,Toronto Maple Leafs,1,,19101,2:31,
3/31/2018,Columbus Blue Jackets,4,Vancouver Canucks,5,OT,18865,2:32,
3/31/2018,San Jose Sharks,2,Vegas Golden Knights,3,,18458,2:38,
4/1/2018,Colorado Avalanche,3,Anaheim Ducks,4,OT,17054,2:41,
4/1/2018,New Jersey Devils,2,Montreal Canadiens,1,,21302,2:34,
4/1/2018,Boston Bruins,3,Philadelphia Flyers,4,OT,19904,2:29,
4/1/2018,Washington Capitals,3,Pittsburgh Penguins,1,,18639,2:39,
4/1/2018,Nashville Predators,4,Tampa Bay Lightning,1,,19092,2:24,
4/2/2018,Carolina Hurricanes,2,Florida Panthers,3,,10619,2:22,
4/2/2018,Colorado Avalanche,1,Los Angeles Kings,3,,18230,2:29,
4/2/2018,Edmonton Oilers,0,Minnesota Wild,3,,19189,2:26,
4/2/2018,Winnipeg Jets,6,Ottawa Senators,5,,17122,2:42,
4/2/2018,Washington Capitals,4,St. Louis Blues,2,,18841,2:30,
4/2/2018,Buffalo Sabres,2,Toronto Maple Leafs,5,,18846,2:32,
4/3/2018,Detroit Red Wings,4,Columbus Blue Jackets,5,OT,18477,2:42,
4/3/2018,Arizona Coyotes,4,Calgary Flames,1,,18677,2:34,
4/3/2018,Nashville Predators,1,Florida Panthers,2,,12147,2:42,
4/3/2018,Winnipeg Jets,5,Montreal Canadiens,4,OT,21302,2:38,
4/3/2018,New York Rangers,2,New Jersey Devils,5,,16514,2:32,
4/3/2018,Philadelphia Flyers,4,New York Islanders,5,,11951,2:32,
4/3/2018,Dallas Stars,4,San Jose Sharks,2,,17451,2:24,
4/3/2018,Boston Bruins,0,Tampa Bay Lightning,4,,19092,2:30,
4/3/2018,Vegas Golden Knights,5,Vancouver Canucks,4,SO,18865,2:51,
4/4/2018,Minnesota Wild,1,Anaheim Ducks,3,,17495,2:25,
4/4/2018,Ottawa Senators,4,Buffalo Sabres,2,,18919,2:26,
4/4/2018,Chicago Blackhawks,4,St. Louis Blues,3,,18935,2:31,
4/5/2018,Pittsburgh Penguins,5,Columbus Blue Jackets,4,OT,19157,2:38,
4/5/2018,Montreal Canadiens,4,Detroit Red Wings,3,,19515,2:27,at Little Caesars Arena (Detroit MI)
4/5/2018,Vegas Golden Knights,3,Edmonton Oilers,4,,18347,2:20,
4/5/2018,Boston Bruins,2,Florida Panthers,3,,14860,2:34,
4/5/2018,Minnesota Wild,4,Los Angeles Kings,5,OT,18230,2:41,
4/5/2018,Toronto Maple Leafs,1,New Jersey Devils,2,,16514,2:29,
4/5/2018,New York Rangers,1,New York Islanders,2,,14152,2:16,
4/5/2018,Carolina Hurricanes,3,Philadelphia Flyers,4,,20001,2:28,
4/5/2018,Colorado Avalanche,2,San Jose Sharks,4,,17497,2:23,
4/5/2018,Arizona Coyotes,3,Vancouver Canucks,4,OT,18865,2:30,
4/5/2018,Calgary Flames,1,Winnipeg Jets,2,,15321,2:23,
4/5/2018,Nashville Predators,4,Washington Capitals,3,,18506,2:37,
4/6/2018,Dallas Stars,3,Anaheim Ducks,5,,17355,2:24,
4/6/2018,St. Louis Blues,4,Chicago Blackhawks,1,,22218,2:24,
4/6/2018,Ottawa Senators,0,Pittsburgh Penguins,4,,18633,2:26,
4/6/2018,Buffalo Sabres,5,Tampa Bay Lightning,7,,19092,2:26,
4/7/2018,Anaheim Ducks,3,Arizona Coyotes,0,,17382,2:26,
4/7/2018,Ottawa Senators,2,Boston Bruins,5,,17565,2:27,
4/7/2018,Tampa Bay Lightning,2,Carolina Hurricanes,3,OT,15402,2:40,
4/7/2018,Vegas Golden Knights,1,Calgary Flames,7,,19289,2:30,
4/7/2018,St. Louis Blues,2,Colorado Avalanche,5,,18087,2:52,
4/7/2018,New York Islanders,4,Detroit Red Wings,3,OT,19515,2:28,at Little Caesars Arena (Detroit MI)
4/7/2018,Vancouver Canucks,2,Edmonton Oilers,3,SO,18347,2:44,
4/7/2018,Buffalo Sabres,3,Florida Panthers,4,,16254,2:33,
4/7/2018,Dallas Stars,4,Los Angeles Kings,2,,18230,2:25,
4/7/2018,Columbus Blue Jackets,2,Nashville Predators,4,,17594,2:28,
4/7/2018,New York Rangers,0,Philadelphia Flyers,5,,20028,2:22,
4/7/2018,Minnesota Wild,6,San Jose Sharks,3,,17562,2:23,
4/7/2018,Montreal Canadiens,2,Toronto Maple Leafs,4,,19525,2:34,
4/7/2018,Chicago Blackhawks,1,Winnipeg Jets,4,,15321,2:22,
4/7/2018,New Jersey Devils,3,Washington Capitals,5,,18506,2:24,
4/8/2018,Florida Panthers,4,Boston Bruins,2,,17565,2:30,
10/3/2018,Anaheim Ducks,5,San Jose Sharks,2,,17562,2:25,
10/3/2018,Montreal Canadiens,2,Toronto Maple Leafs,3,OT,19589,2:37,
10/3/2018,Calgary Flames,2,Vancouver Canucks,5,,18870,2:31,
10/3/2018,Boston Bruins,0,Washington Capitals,7,,18506,2:30,
10/4/2018,Boston Bruins,4,Buffalo Sabres,0,,19070,2:35,
10/4/2018,New York Islanders,2,Carolina Hurricanes,1,OT,18680,2:34,
10/4/2018,Minnesota Wild,1,Colorado Avalanche,4,,18086,2:37,
10/4/2018,Arizona Coyotes,0,Dallas Stars,3,,18532,2:34,
10/4/2018,Columbus Blue Jackets,3,Detroit Red Wings,2,OT,19515,2:43,at Little Caesars Arena (Detroit MI)
10/4/2018,Nashville Predators,3,New York Rangers,2,,17117,2:31,
10/4/2018,Chicago Blackhawks,4,Ottawa Senators,3,OT,15858,2:38,
10/4/2018,Washington Capitals,6,Pittsburgh Penguins,7,OT,18627,2:39,
10/4/2018,Winnipeg Jets,5,St. Louis Blues,1,,18292,2:35,
10/4/2018,Philadelphia Flyers,5,Vegas Golden Knights,2,,18555,2:24,
10/5/2018,Carolina Hurricanes,3,Columbus Blue Jackets,1,,18306,2:35,
10/5/2018,San Jose Sharks,3,Los Angeles Kings,2,OT,18230,2:36,
10/6/2018,Anaheim Ducks,1,Arizona Coyotes,0,,17125,2:24,
10/6/2018,New York Rangers,1,Buffalo Sabres,3,,16824,2:45,
10/6/2018,Vancouver Canucks,4,Calgary Flames,7,,18688,2:39,
10/6/2018,Philadelphia Flyers,2,Colorado Avalanche,5,,16768,2:33,
10/6/2018,Winnipeg Jets,1,Dallas Stars,5,,18131,2:36,
10/6/2018,Vegas Golden Knights,2,Minnesota Wild,1,SO,19077,3:18,
10/6/2018,Edmonton Oilers,2,New Jersey Devils,5,,12044,2:31,NHL Global Series
10/6/2018,Nashville Predators,4,New York Islanders,3,,12163,2:25,
10/6/2018,Montreal Canadiens,5,Pittsburgh Penguins,1,,18622,2:26,
10/6/2018,Chicago Blackhawks,5,St. Louis Blues,4,OT,17429,2:39,
10/6/2018,Florida Panthers,1,Tampa Bay Lightning,2,SO,19092,2:39,
10/6/2018,Ottawa Senators,5,Toronto Maple Leafs,3,,19321,2:35,
10/7/2018,New York Rangers,5,Carolina Hurricanes,8,,13526,2:37,
10/7/2018,Toronto Maple Leafs,7,Chicago Blackhawks,6,OT,21812,2:31,
10/7/2018,Detroit Red Wings,2,Los Angeles Kings,4,,18230,2:43,
10/8/2018,Detroit Red Wings,2,Anaheim Ducks,3,SO,17436,2:44,
10/8/2018,Ottawa Senators,3,Boston Bruins,6,,17565,2:33,
10/8/2018,Vegas Golden Knights,2,Buffalo Sabres,4,,16004,2:20,
10/8/2018,San Jose Sharks,0,New York Islanders,4,,8790,2:26,
10/9/2018,Vancouver Canucks,3,Carolina Hurricanes,5,,11932,2:35,
10/9/2018,Colorado Avalanche,2,Columbus Blue Jackets,5,,11694,2:27,
10/9/2018,Toronto Maple Leafs,7,Dallas Stars,4,,17866,2:30,
10/9/2018,Calgary Flames,3,Nashville Predators,0,,17209,2:32,
10/9/2018,San Jose Sharks,8,Philadelphia Flyers,2,,19133,2:34,
10/9/2018,Los Angeles Kings,1,Winnipeg Jets,2,,15321,2:27,
10/10/2018,Arizona Coyotes,3,Anaheim Ducks,2,SO,17015,2:30,
10/10/2018,Philadelphia Flyers,7,Ottawa Senators,4,,13215,2:38,
10/10/2018,Vegas Golden Knights,2,Washington Capitals,5,,18506,2:40,
10/11/2018,Edmonton Oilers,1,Boston Bruins,4,,17565,2:28,
10/11/2018,Colorado Avalanche,6,Buffalo Sabres,1,,15396,2:30,
10/11/2018,Toronto Maple Leafs,5,Detroit Red Wings,3,,19515,2:32,at Little Caesars Arena (Detroit MI)
10/11/2018,Columbus Blue Jackets,5,Florida Panthers,4,,14394,2:34,
10/11/2018,Chicago Blackhawks,3,Minnesota Wild,4,OT,18652,2:42,
10/11/2018,Los Angeles Kings,3,Montreal Canadiens,0,,21302,2:33,
10/11/2018,Washington Capitals,0,New Jersey Devils,6,,16514,2:31,
10/11/2018,Winnipeg Jets,0,Nashville Predators,3,,17228,2:30,
10/11/2018,San Jose Sharks,2,New York Rangers,3,OT,17004,2:31,
10/11/2018,Vegas Golden Knights,2,Pittsburgh Penguins,4,,18610,2:27,
10/11/2018,Calgary Flames,3,St. Louis Blues,5,,16403,2:37,
10/11/2018,Vancouver Canucks,4,Tampa Bay Lightning,1,,19092,2:23,
10/13/2018,Buffalo Sabres,3,Arizona Coyotes,0,,15304,2:32,
10/13/2018,Detroit Red Wings,2,Boston Bruins,8,,17565,2:40,
10/13/2018,St. Louis Blues,3,Chicago Blackhawks,4,OT,21634,2:38,
10/13/2018,Calgary Flames,3,Colorado Avalanche,2,OT,17334,2:34,
10/13/2018,Anaheim Ducks,3,Dallas Stars,5,,18532,2:38,
10/13/2018,Vancouver Canucks,3,Florida Panthers,2,,11953,2:32,
10/13/2018,Carolina Hurricanes,5,Minnesota Wild,4,OT,18715,2:56,
10/13/2018,Pittsburgh Penguins,3,Montreal Canadiens,4,SO,21302,3:23,
10/13/2018,New York Islanders,2,Nashville Predators,5,,17208,2:34,
10/13/2018,Edmonton Oilers,2,New York Rangers,1,,17085,2:24,
10/13/2018,Los Angeles Kings,1,Ottawa Senators,5,,15355,2:29,
10/13/2018,Vegas Golden Knights,1,Philadelphia Flyers,0,,19067,2:19,
10/13/2018,Columbus Blue Jackets,2,Tampa Bay Lightning,8,,19092,2:36,
10/13/2018,Toronto Maple Leafs,4,Washington Capitals,2,,18506,2:21,
10/14/2018,San Jose Sharks,2,New Jersey Devils,3,,13809,2:35,
10/14/2018,Anaheim Ducks,3,St. Louis Blues,2,,16562,2:36,
10/14/2018,Carolina Hurricanes,1,Winnipeg Jets,3,,15321,2:33,
10/15/2018,Detroit Red Wings,3,Montreal Canadiens,7,,20323,2:40,
10/15/2018,Minnesota Wild,2,Nashville Predators,4,,17165,2:32,
10/15/2018,Dallas Stars,1,Ottawa Senators,4,,12358,2:30,
10/15/2018,Los Angeles Kings,1,Toronto Maple Leafs,4,,19429,2:25,
10/16/2018,Arizona Coyotes,1,Minnesota Wild,2,,18795,2:35,
10/16/2018,Dallas Stars,0,New Jersey Devils,3,,12808,2:33,
10/16/2018,Colorado Avalanche,2,New York Rangers,3,SO,17251,2:43,
10/16/2018,Florida Panthers,5,Philadelphia Flyers,6,SO,19038,2:48,
10/16/2018,Vancouver Canucks,3,Pittsburgh Penguins,2,OT,18492,2:24,
10/16/2018,Carolina Hurricanes,2,Tampa Bay Lightning,4,,19092,2:37,
10/16/2018,Buffalo Sabres,1,Vegas Golden Knights,4,,18321,2:38,
10/16/2018,Edmonton Oilers,5,Winnipeg Jets,4,OT,15321,2:29,
10/17/2018,New York Islanders,1,Anaheim Ducks,4,,16909,2:30,
10/17/2018,Boston Bruins,2,Calgary Flames,5,,17641,2:25,
10/17/2018,St. Louis Blues,2,Montreal Canadiens,3,,20137,2:22,
10/17/2018,New York Rangers,3,Washington Capitals,4,OT,18506,2:34,
10/18/2018,Philadelphia Flyers,3,Columbus Blue Jackets,6,,13492,2:20,
10/18/2018,Arizona Coyotes,4,Chicago Blackhawks,1,,21210,2:31,
10/18/2018,Boston Bruins,2,Edmonton Oilers,3,OT,18347,2:26,
10/18/2018,New York Islanders,7,Los Angeles Kings,2,,18230,2:34,
10/18/2018,Colorado Avalanche,5,New Jersey Devils,3,,13374,2:41,
10/18/2018,Buffalo Sabres,1,San Jose Sharks,5,,17389,2:33,
10/18/2018,Detroit Red Wings,1,Tampa Bay Lightning,3,,19092,2:43,
10/18/2018,Pittsburgh Penguins,3,Toronto Maple Leafs,0,,19483,2:28,
10/18/2018,Vancouver Canucks,1,Winnipeg Jets,4,,15321,2:32,
10/19/2018,Nashville Predators,5,Calgary Flames,3,,18725,2:36,
10/19/2018,Minnesota Wild,3,Dallas Stars,1,,18346,2:18,
10/19/2018,Florida Panthers,6,Washington Capitals,5,SO,18506,2:56,
10/20/2018,Colorado Avalanche,3,Carolina Hurricanes,1,,11753,2:30,
10/20/2018,Chicago Blackhawks,4,Columbus Blue Jackets,1,,17005,2:29,
10/20/2018,Nashville Predators,3,Edmonton Oilers,0,,18347,2:29,
10/20/2018,Detroit Red Wings,4,Florida Panthers,3,OT,14534,2:44,
10/20/2018,Buffalo Sabres,5,Los Angeles Kings,1,,18230,2:38,
10/20/2018,Tampa Bay Lightning,4,Minnesota Wild,5,OT,19080,2:42,
10/20/2018,Montreal Canadiens,3,Ottawa Senators,4,OT,18442,2:37,
10/20/2018,New Jersey Devils,2,Philadelphia Flyers,5,,19105,2:35,
10/20/2018,New York Islanders,1,San Jose Sharks,4,,17414,2:31,
10/20/2018,St. Louis Blues,4,Toronto Maple Leafs,1,,19268,2:31,
10/20/2018,Boston Bruins,1,Vancouver Canucks,2,OT,17871,2:30,
10/20/2018,Anaheim Ducks,1,Vegas Golden Knights,3,,18375,2:33,
10/20/2018,Arizona Coyotes,3,Winnipeg Jets,5,,15321,2:33,
10/21/2018,Buffalo Sabres,4,Anaheim Ducks,2,,17174,2:24,
10/21/2018,Tampa Bay Lightning,6,Chicago Blackhawks,3,,21012,2:29,
10/21/2018,Calgary Flames,4,New York Rangers,1,,17404,2:29,
10/22/2018,Carolina Hurricanes,3,Detroit Red Wings,1,,19515,2:28,at Little Caesars Arena (Detroit MI)
10/22/2018,Colorado Avalanche,4,Philadelphia Flyers,1,,19326,2:30,
10/22/2018,Washington Capitals,5,Vancouver Canucks,2,,17227,2:25,
10/22/2018,St. Louis Blues,4,Winnipeg Jets,5,OT,15321,2:37,
10/23/2018,Arizona Coyotes,4,Columbus Blue Jackets,1,,11458,2:28,
10/23/2018,Anaheim Ducks,1,Chicago Blackhawks,3,,20900,2:31,
10/23/2018,Los Angeles Kings,2,Dallas Stars,4,,17354,2:39,
10/23/2018,Pittsburgh Penguins,6,Edmonton Oilers,5,OT,18347,2:42,
10/23/2018,Calgary Flames,2,Montreal Canadiens,3,,21028,2:30,
10/23/2018,San Jose Sharks,5,Nashville Predators,4,,17159,2:41,
10/23/2018,Florida Panthers,2,New York Rangers,5,,17016,2:33,
10/23/2018,Boston Bruins,4,Ottawa Senators,1,,15265,2:31,
10/24/2018,Tampa Bay Lightning,1,Colorado Avalanche,0,,16753,2:23,
10/24/2018,Florida Panthers,3,New York Islanders,2,OT,9743,2:40,
10/24/2018,Vancouver Canucks,3,Vegas Golden Knights,2,SO,18189,2:42,
10/24/2018,Toronto Maple Leafs,4,Winnipeg Jets,2,,15321,2:29,
10/25/2018,Vancouver Canucks,1,Arizona Coyotes,4,,12955,2:20,
10/25/2018,Philadelphia Flyers,0,Boston Bruins,3,,17565,2:32,
10/25/2018,Montreal Canadiens,3,Buffalo Sabres,4,,16112,2:35,
